（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0008334C）（0x000827A8）（0x0004A020）：1000（3200|3E00|    ）
（0x00084044）（0x000834A0）（0x0004AD18）：1000（1C00|3B00|0100）
（0x0008405C）（0x000834B8）（0x0004AD30）：1000（2400|3300|0100）
（0x0008406C）（0x000834C8）（0x0004AD40）：1000（2200|3100|    ）
（0x000842BC）（0x00083718）（0x0004AF90）：1000（1800|5200|    ）
（0x000842C4）（0x00083720）（0x0004AF98）：1000（1500|5500|    ）
（0x000842CC）（0x00083728）（0x0004AFA0）：1000（1500|5500|0100）
（0x000842D4）（0x00083730）（0x0004AFA8）：1000（1600|5500|    ）
（0x000842DC）（0x00083738）（0x0004AFB0）：1000（1500|5400|    ）
（0x000842E4）（0x00083740）（0x0004AFB8）：1000（1400|5500|    ）
（0x000842EC）（0x00083748）（0x0004AFC0）：1000（1500|5600|    ）
（0x0008430C）（0x00083768）（0x0004AFE0）：1000（1700|5000|0100）
（0x0008431C）（0x00083778）（0x0004AFF0）：1000（1800|5100|0100）
（0x0008432C）（0x00083788）（0x0004B000）：1000（1600|5300|0100）
（0x00084384）（0x000837E0）（0x0004B058）：1000（1200|5900|    ）
（0x000843A4）（0x00083800）（0x0004B078）：1000（1300|5700|    ）
（0x000843EC）（0x00083848）（0x0004B0C0）：1000（1300|5700|    ）
（0x000843F4）（0x00083850）（0x0004B0C8）：1000（1400|5600|    ）
（0x000843FC）（0x00083858）（0x0004B0D0）：1000（1800|5A00|0100）
（0x0008442C）（0x00083888）（0x0004B100）：1000（1600|5800|    ）
（0x00084464）（0x000838C0）（0x0004B138）：1000（1100|5800|0100）
（0x00084C74）（0x000840D0）（0x0004B948）：1000（1D00|4E00|0100）
（0x00084CA4）（0x00084100）（0x0004B978）：1000（1300|5300|0100）
（0x00084CCC）（0x00084128）（0x0004B9A0）：1000（1600|4F00|    ）
（0x00084CD4）（0x00084130）（0x0004B9A8）：1000（1300|5200|    ）
（0x00084D04）（0x00084160）（0x0004B9D8）：1000（1300|5300|    ）
（0x00084D3C）（0x00084198）（0x0004BA10）：1000（1300|5600|0100）
（0x00084D6C）（0x000841C8）（0x0004BA40）：1000（1500|5800|0100）
（0x00084D9C）（0x000841F8）（0x0004BA70）：1000（1800|5800|0100）
（0x00084DC4）（0x00084220）（0x0004BA98）：1000（1900|5900|0100）
（0x00084DF4）（0x00084250）（0x0004BAC8）：1000（1800|5900|    ）
（0x00084E2C）（0x00084288）（0x0004BB00）：1000（1200|5500|0100）
（0x00084E5C）（0x000842B8）（0x0004BB30）：1000（1400|5800|    ）
（0x00084EA4）（0x00084300）（0x0004BB78）：1000（1500|5A00|    ）
